Date,Open,High,Low,Close,Adj Close,Volume
1993-10-11,161.250000,161.250000,161.250000,161.250000,43.174362,7028736
1993-10-12,162.250000,162.250000,162.250000,162.250000,43.442104,12783520
1993-10-13,161.750000,161.750000,161.750000,161.750000,43.308224,20097908
1993-10-14,162.500000,162.500000,162.500000,162.500000,43.509037,18928040
1993-10-15,163.250000,163.250000,163.250000,163.250000,43.709854,36349628
1993-10-18,164.500000,164.500000,164.500000,164.500000,44.044525,26437248
1993-10-19,166.750000,166.750000,166.750000,166.750000,44.646965,36200996
1993-10-20,169.750000,169.750000,169.750000,169.750000,45.450211,23119980
1993-10-21,172.000000,172.000000,172.000000,172.000000,46.052647,41945216
1993-10-22,172.000000,172.000000,172.000000,172.000000,46.052647,31491860
1993-10-25,169.750000,169.750000,169.750000,169.750000,45.450211,13270824
1993-10-26,168.500000,168.500000,168.500000,168.500000,45.115513,9033160
1993-10-27,168.000000,168.000000,168.000000,168.000000,44.981659,20751264
1993-10-28,172.750000,172.750000,172.750000,172.750000,46.253456,39238524
1993-10-29,174.750000,174.750000,174.750000,174.750000,46.788975,26867596
1993-11-01,176.250000,176.250000,176.250000,176.250000,47.190582,20379476
1993-11-02,176.250000,176.250000,176.250000,176.250000,47.190582,33471436
1993-11-03,173.500000,173.500000,173.500000,173.500000,46.454269,22546296
1993-11-04,178.250000,178.250000,178.250000,178.250000,47.726059,70837488
1993-11-05,175.250000,175.250000,175.250000,175.250000,46.922817,53005412
1993-11-08,176.000000,176.000000,176.000000,176.000000,47.123638,19535016
1993-11-09,180.000000,180.000000,180.000000,180.000000,48.194630,37144540
1993-11-10,178.750000,178.750000,178.750000,178.750000,47.859943,20875856
1993-11-11,179.750000,179.750000,179.750000,179.750000,48.127697,30145636
1993-11-12,178.500000,178.500000,178.500000,178.500000,47.792995,18019980
1993-11-15,176.000000,176.000000,176.000000,176.000000,47.684643,12269344
1993-11-16,170.750000,170.750000,170.750000,170.750000,46.262218,21682728
1993-11-17,171.750000,171.750000,171.750000,171.750000,46.533138,13267804
1993-11-18,172.000000,172.000000,172.000000,172.000000,46.600895,26156428
1993-11-19,170.500000,170.500000,170.500000,170.500000,46.194477,21846008
1993-11-22,169.500000,169.500000,169.500000,169.500000,45.923546,34725860
1993-11-23,171.750000,171.750000,171.750000,171.750000,46.533138,23104728
1993-11-24,171.500000,171.500000,171.500000,171.500000,46.465408,8652636
1993-11-25,171.000000,171.000000,171.000000,171.000000,46.329971,26186688
1993-11-26,166.250000,166.250000,166.250000,166.250000,45.043011,44621244
1993-11-29,165.250000,165.250000,165.250000,165.250000,44.772072,40974696
1993-11-30,166.750000,166.750000,166.750000,166.750000,45.178478,20121068
1993-12-01,168.750000,168.750000,168.750000,168.750000,45.720352,51168124
1993-12-02,167.750000,167.750000,167.750000,167.750000,45.449425,24400424
1993-12-03,166.000000,166.000000,166.000000,166.000000,44.975266,21891532
1993-12-06,163.750000,163.750000,163.750000,163.750000,44.365669,18783056
1993-12-07,165.000000,165.000000,165.000000,165.000000,44.704330,21099988
1993-12-08,165.000000,165.000000,165.000000,165.000000,44.704330,26290396
1993-12-09,160.250000,160.250000,160.250000,160.250000,43.417374,38818688
1993-12-10,157.500000,157.500000,157.500000,157.500000,42.672321,34886132
1993-12-13,162.000000,162.000000,162.000000,162.000000,43.891541,31270572
1993-12-14,163.250000,163.250000,163.250000,163.250000,44.230206,29995916
1993-12-15,166.500000,166.500000,166.500000,166.500000,45.110764,38538820
1993-12-16,171.250000,171.250000,171.250000,171.250000,46.397682,71088448
1993-12-17,174.000000,174.000000,174.000000,174.000000,47.142761,35899792
1993-12-20,178.500000,178.500000,178.500000,178.500000,48.361961,29089912
1993-12-21,178.000000,178.000000,178.000000,178.000000,48.226490,31053208
1993-12-22,177.500000,177.500000,177.500000,177.500000,48.091030,23078576
1993-12-23,180.000000,180.000000,180.000000,180.000000,48.768379,13708384
1993-12-24,180.500000,180.500000,180.500000,180.500000,48.903835,4661148
1993-12-27,180.500000,180.500000,180.500000,180.500000,48.903835,0
1993-12-28,180.500000,180.500000,180.500000,180.500000,48.903835,0
1993-12-29,181.500000,181.500000,181.500000,181.500000,49.174774,12229652
1993-12-30,182.250000,182.250000,182.250000,182.250000,49.377995,26858424
1993-12-31,180.250000,180.250000,180.250000,180.250000,48.836117,7202248
1994-01-03,180.250000,180.250000,180.250000,180.250000,48.836117,0
1994-01-04,176.500000,176.500000,176.500000,176.500000,47.820103,26087732
1994-01-05,177.500000,177.500000,177.500000,177.500000,48.091030,15036972
1994-01-06,185.500000,185.500000,185.500000,185.500000,50.258511,28598560
1994-01-07,186.250000,186.250000,186.250000,186.250000,50.461716,26777084
1994-01-10,184.000000,184.000000,184.000000,184.000000,49.852112,15829788
1994-01-11,182.750000,182.750000,182.750000,182.750000,49.513424,30958736
1994-01-12,181.250000,181.250000,181.250000,181.250000,49.107048,34773396
1994-01-13,179.500000,179.500000,179.500000,179.500000,48.632896,15425988
1994-01-14,183.250000,183.250000,183.250000,183.250000,49.648922,31449176
1994-01-17,182.750000,182.750000,182.750000,182.750000,49.513424,18237316
1994-01-18,182.750000,182.750000,182.750000,182.750000,49.513424,15225500
1994-01-19,184.250000,184.250000,184.250000,184.250000,49.919849,20348364
1994-01-20,186.000000,186.000000,186.000000,186.000000,50.393974,28708716
1994-01-21,189.250000,189.250000,189.250000,189.250000,51.274525,28307476
1994-01-24,187.250000,187.250000,187.250000,187.250000,50.732662,54099488
1994-01-25,184.250000,184.250000,184.250000,184.250000,49.919849,46685464
1994-01-26,184.500000,184.500000,184.500000,184.500000,49.987560,31586156
1994-01-27,182.500000,182.500000,182.500000,182.500000,49.445686,81055768
1994-01-28,183.500000,183.500000,183.500000,183.500000,49.716629,40587384
1994-01-31,189.250000,189.250000,189.250000,189.250000,51.274525,16450160
1994-02-01,187.750000,187.750000,187.750000,187.750000,50.868118,29393424
1994-02-02,190.750000,190.750000,190.750000,190.750000,51.680927,61911484
1994-02-03,191.250000,191.250000,191.250000,191.250000,51.816383,47578056
1994-02-04,190.750000,190.750000,190.750000,190.750000,51.680927,37900972
1994-02-07,189.000000,189.000000,189.000000,189.000000,51.206783,31337304
1994-02-08,192.500000,192.500000,192.500000,192.500000,52.155071,30838432
1994-02-09,195.250000,195.250000,195.250000,195.250000,52.900135,36628812
1994-02-10,193.000000,193.000000,193.000000,193.000000,52.290524,71165008
1994-02-11,187.500000,187.500000,187.500000,187.500000,50.800381,46339036
1994-02-14,185.000000,185.000000,185.000000,185.000000,50.690784,31665948
1994-02-15,183.250000,183.250000,183.250000,183.250000,50.211288,19314512
1994-02-16,183.000000,183.000000,183.000000,183.000000,50.142780,29968700
1994-02-17,183.000000,183.000000,183.000000,183.000000,50.142780,21473048
1994-02-18,180.500000,180.500000,180.500000,180.500000,49.457760,16422608
1994-02-21,181.750000,181.750000,181.750000,181.750000,49.800285,23587656
1994-02-22,183.000000,183.000000,183.000000,183.000000,50.142780,15483300
1994-02-23,184.500000,184.500000,184.500000,184.500000,50.553761,37490916
1994-02-24,179.750000,179.750000,179.750000,179.750000,49.252266,17193028
1994-02-25,182.000000,182.000000,182.000000,182.000000,49.868778,28987280
1994-02-28,183.750000,183.750000,183.750000,183.750000,50.348286,20727172
1994-03-01,179.500000,179.500000,179.500000,179.500000,49.183754,23628000
1994-03-02,176.250000,176.250000,176.250000,176.250000,48.293259,37748616
1994-03-03,178.000000,178.000000,178.000000,178.000000,48.772743,29093384
1994-03-04,181.500000,181.500000,181.500000,181.500000,49.731770,21678892
1994-03-07,183.500000,183.500000,183.500000,183.500000,50.279762,44664536
1994-03-08,181.500000,181.500000,181.500000,181.500000,49.731770,31025092
1994-03-09,176.750000,176.750000,176.750000,176.750000,48.430244,32070724
1994-03-10,176.000000,176.000000,176.000000,176.000000,48.224758,13465820
1994-03-11,175.500000,175.500000,175.500000,175.500000,48.087738,33410980
1994-03-14,179.500000,179.500000,179.500000,179.500000,49.183754,17779968
1994-03-15,180.500000,180.500000,180.500000,180.500000,49.457760,16995112
1994-03-16,180.250000,180.250000,180.250000,180.250000,49.389278,16441492
1994-03-17,184.500000,184.500000,184.500000,184.500000,50.553761,30559764
1994-03-18,183.750000,183.750000,183.750000,183.750000,50.348286,30700384
1994-03-21,185.500000,185.500000,185.500000,185.500000,50.827785,24724820
1994-03-22,188.750000,188.750000,188.750000,188.750000,51.718307,16963196
1994-03-23,188.750000,188.750000,188.750000,188.750000,51.718307,26169380
1994-03-24,186.000000,186.000000,186.000000,186.000000,50.964779,12763148
1994-03-25,186.500000,186.500000,186.500000,186.500000,51.101780,22775084
1994-03-28,183.000000,183.000000,183.000000,183.000000,50.142780,27039692
1994-03-29,178.250000,178.250000,178.250000,178.250000,48.841255,35509516
1994-03-30,174.500000,174.500000,174.500000,174.500000,47.813728,27050864
1994-03-31,174.500000,174.500000,174.500000,174.500000,47.813728,18521052
1994-04-01,174.500000,174.500000,174.500000,174.500000,47.813728,0
1994-04-04,174.500000,174.500000,174.500000,174.500000,47.813728,0
1994-04-05,175.000000,175.000000,175.000000,175.000000,47.950760,34804792
1994-04-06,178.500000,178.500000,178.500000,178.500000,48.909748,32573096
1994-04-07,185.500000,185.500000,185.500000,185.500000,50.827785,37855360
1994-04-08,186.500000,186.500000,186.500000,186.500000,51.101780,21066320
1994-04-11,187.000000,187.000000,187.000000,187.000000,51.238811,26161368
1994-04-12,186.500000,186.500000,186.500000,186.500000,51.101780,27758948
1994-04-13,185.750000,185.750000,185.750000,185.750000,50.896301,19089256
1994-04-14,188.250000,188.250000,188.250000,188.250000,51.581291,26107888
1994-04-15,195.000000,195.000000,195.000000,195.000000,53.430805,42150516
1994-04-18,193.000000,193.000000,193.000000,193.000000,52.882813,10397212
1994-04-19,193.000000,193.000000,193.000000,193.000000,52.882813,28587908
1994-04-20,190.000000,190.000000,190.000000,190.000000,52.060810,22960884
1994-04-21,188.250000,188.250000,188.250000,188.250000,51.581291,47865468
1994-04-22,192.750000,192.750000,192.750000,192.750000,52.814316,43831448
1994-04-25,194.000000,194.000000,194.000000,194.000000,53.156834,37452988
1994-04-26,195.000000,195.000000,195.000000,195.000000,53.430805,51158156
1994-04-27,199.500000,199.500000,199.500000,199.500000,54.663841,25314576
1994-04-28,195.500000,195.500000,195.500000,195.500000,53.567833,35856620
1994-04-29,193.000000,193.000000,193.000000,193.000000,52.882813,38293620
1994-05-02,193.000000,193.000000,193.000000,193.000000,52.882813,0
1994-05-03,191.000000,191.000000,191.000000,191.000000,52.334824,26811000
1994-05-04,191.500000,191.500000,191.500000,191.500000,52.471821,27392612
1994-05-05,199.750000,199.750000,199.750000,199.750000,54.732357,47034224
1994-05-06,201.500000,201.500000,201.500000,201.500000,55.211861,69278344
1994-05-09,204.750000,204.750000,204.750000,204.750000,56.102379,32101704
1994-05-10,204.250000,204.250000,204.250000,204.250000,55.965351,24635448
1994-05-11,202.500000,202.500000,202.500000,202.500000,55.485847,13323088
1994-05-12,202.000000,202.000000,202.000000,202.000000,55.348866,39592616
1994-05-13,203.000000,203.000000,203.000000,203.000000,55.622879,28516632
1994-05-16,200.750000,200.750000,200.750000,200.750000,55.692200,24875312
1994-05-17,201.000000,201.000000,201.000000,201.000000,55.761570,10455556
1994-05-18,197.000000,197.000000,197.000000,197.000000,54.651905,38131300
1994-05-19,196.500000,196.500000,196.500000,196.500000,54.513161,14542760
1994-05-20,197.250000,197.250000,197.250000,197.250000,54.721226,26712552
1994-05-23,198.750000,198.750000,198.750000,198.750000,55.137367,11964532
1994-05-24,200.250000,200.250000,200.250000,200.250000,55.553505,22570668
1994-05-25,197.000000,197.000000,197.000000,197.000000,54.651905,30337984
1994-05-26,197.250000,197.250000,197.250000,197.250000,54.721226,22743376
1994-05-27,193.000000,193.000000,193.000000,193.000000,53.542236,25552100
1994-05-30,193.000000,193.000000,193.000000,193.000000,53.542236,0
1994-05-31,192.750000,192.750000,192.750000,192.750000,53.472836,33014404
1994-06-01,192.000000,192.000000,192.000000,192.000000,53.264793,25484484
1994-06-02,192.000000,192.000000,192.000000,192.000000,53.264793,20025056
1994-06-03,192.250000,192.250000,192.250000,192.250000,53.334126,28284268
1994-06-06,191.500000,191.500000,191.500000,191.500000,53.126083,26345740
1994-06-07,190.000000,190.000000,190.000000,190.000000,52.709953,15383320
1994-06-08,188.500000,188.500000,188.500000,188.500000,52.293808,37738260
1994-06-09,188.500000,188.500000,188.500000,188.500000,52.293808,32688832
1994-06-10,194.500000,194.500000,194.500000,194.500000,53.958344,30170508
1994-06-13,195.500000,195.500000,195.500000,195.500000,54.235764,23055844
1994-06-14,203.000000,203.000000,203.000000,203.000000,56.316410,61325688
1994-06-15,202.500000,202.500000,202.500000,202.500000,56.177700,52496056
1994-06-16,204.250000,204.250000,204.250000,204.250000,56.663177,49322536
1994-06-17,205.750000,205.750000,205.750000,205.750000,57.079346,38282644
1994-06-20,202.000000,202.000000,202.000000,202.000000,56.038998,27903168
1994-06-21,199.250000,199.250000,199.250000,199.250000,55.276104,43832256
1994-06-22,201.250000,201.250000,201.250000,201.250000,55.830936,47960392
1994-06-23,202.250000,202.250000,202.250000,202.250000,56.108353,55178828
1994-06-24,198.000000,198.000000,198.000000,198.000000,54.929310,32864832
1994-06-27,197.500000,197.500000,197.500000,197.500000,54.790627,25179988
1994-06-28,197.500000,197.500000,197.500000,197.500000,54.790627,29511440
1994-06-29,197.750000,197.750000,197.750000,197.750000,54.859947,28837036
1994-06-30,194.750000,194.750000,194.750000,194.750000,54.027679,27396948
1994-07-01,196.000000,196.000000,196.000000,196.000000,54.374489,11742740
1994-07-04,197.000000,197.000000,197.000000,197.000000,54.651905,16815500
1994-07-05,195.000000,195.000000,195.000000,195.000000,54.097057,22691924
1994-07-06,192.750000,192.750000,192.750000,192.750000,53.472836,14293320
1994-07-07,193.250000,193.250000,193.250000,193.250000,53.611557,22328736
1994-07-08,192.500000,192.500000,192.500000,192.500000,53.403488,33228308
1994-07-11,190.000000,190.000000,190.000000,190.000000,52.709953,28225720
1994-07-12,192.250000,192.250000,192.250000,192.250000,53.334126,51327832
1994-07-13,197.750000,197.750000,197.750000,197.750000,54.859947,52022052
1994-07-14,201.000000,201.000000,201.000000,201.000000,55.761570,43284376
1994-07-15,200.000000,200.000000,200.000000,200.000000,55.484131,30062348
1994-07-18,201.250000,201.250000,201.250000,201.250000,55.830936,25822752
1994-07-19,203.750000,203.750000,203.750000,203.750000,56.524479,45597232
1994-07-20,202.750000,202.750000,202.750000,202.750000,56.247059,48660524
1994-07-21,204.000000,204.000000,204.000000,204.000000,56.593834,21713724
1994-07-22,206.250000,206.250000,206.250000,206.250000,57.218029,39914344
1994-07-25,206.500000,206.500000,206.500000,206.500000,57.287407,18395492
1994-07-26,206.000000,206.000000,206.000000,206.000000,57.148693,46761640
1994-07-27,205.750000,205.750000,205.750000,205.750000,57.079346,38914980
1994-07-28,204.250000,204.250000,204.250000,204.250000,56.663177,41937732
1994-07-29,206.250000,206.250000,206.250000,206.250000,57.218029,58777632
1994-08-01,205.750000,205.750000,205.750000,205.750000,57.079346,68069816
1994-08-02,209.250000,209.250000,209.250000,209.250000,58.050301,89481360
1994-08-03,205.250000,205.250000,205.250000,205.250000,56.940601,43099228
1994-08-04,202.000000,202.000000,202.000000,202.000000,56.038998,34023840
1994-08-05,204.500000,204.500000,204.500000,204.500000,56.732590,36555256
1994-08-08,202.750000,202.750000,202.750000,202.750000,56.943176,54193356
1994-08-09,204.250000,204.250000,204.250000,204.250000,57.364445,49087344
1994-08-10,205.500000,205.500000,205.500000,205.500000,57.715527,42020764
1994-08-11,204.250000,204.250000,204.250000,204.250000,57.364445,37350632
1994-08-12,205.000000,205.000000,205.000000,205.000000,57.575153,32498664
1994-08-15,206.000000,206.000000,206.000000,206.000000,57.855965,8299040
1994-08-16,206.500000,206.500000,206.500000,206.500000,57.996407,20704372
1994-08-17,205.500000,205.500000,205.500000,205.500000,57.715527,48500148
1994-08-18,204.000000,204.000000,204.000000,204.000000,57.294250,31902700
1994-08-19,204.750000,204.750000,204.750000,204.750000,57.504890,16244284
1994-08-22,202.750000,202.750000,202.750000,202.750000,56.943176,15089200
1994-08-23,203.000000,203.000000,203.000000,203.000000,57.013382,21013368
1994-08-24,206.000000,206.000000,206.000000,206.000000,57.855965,33568652
1994-08-25,206.250000,206.250000,206.250000,206.250000,57.926170,21973696
1994-08-26,207.000000,207.000000,207.000000,207.000000,58.136822,19153980
1994-08-29,207.000000,207.000000,207.000000,207.000000,58.136822,0
1994-08-30,207.250000,207.250000,207.250000,207.250000,58.207035,22151948
1994-08-31,207.000000,207.000000,207.000000,207.000000,58.136822,39772572
1994-09-01,204.500000,204.500000,204.500000,204.500000,57.434711,18522504
1994-09-02,208.500000,208.500000,208.500000,208.500000,58.558125,30849388
1994-09-05,211.000000,211.000000,211.000000,211.000000,59.260239,16297164
1994-09-06,209.000000,209.000000,209.000000,209.000000,58.698532,35346476
1994-09-07,211.000000,211.000000,211.000000,211.000000,59.260239,29718864
1994-09-08,210.000000,210.000000,210.000000,210.000000,58.979397,24340084
1994-09-09,209.000000,209.000000,209.000000,209.000000,58.698532,35890920
1994-09-12,207.250000,207.250000,207.250000,207.250000,58.207035,37308620
1994-09-13,208.250000,208.250000,208.250000,208.250000,58.487892,28740160
1994-09-14,208.750000,208.750000,208.750000,208.750000,58.628311,55385280
1994-09-15,210.250000,210.250000,210.250000,210.250000,59.049587,37298292
1994-09-16,206.750000,206.750000,206.750000,206.750000,58.066612,40882620
1994-09-19,208.500000,208.500000,208.500000,208.500000,58.558125,16251764
1994-09-20,205.000000,205.000000,205.000000,205.000000,57.575153,37835536
1994-09-21,203.000000,203.000000,203.000000,203.000000,57.013382,29776752
1994-09-22,201.000000,201.000000,201.000000,201.000000,56.451687,36722472
1994-09-23,199.000000,199.000000,199.000000,199.000000,55.889992,32705980
1994-09-26,200.500000,200.500000,200.500000,200.500000,56.311283,30039456
1994-09-27,199.500000,199.500000,199.500000,199.500000,56.030407,23932968
1994-09-28,199.000000,199.000000,199.000000,199.000000,55.889992,34713480
1994-09-29,196.500000,196.500000,196.500000,196.500000,55.187832,13193608
1994-09-30,199.750000,199.750000,199.750000,199.750000,56.100632,46226328
1994-10-03,199.750000,199.750000,199.750000,199.750000,56.100632,23795648
1994-10-04,202.250000,202.250000,202.250000,202.250000,56.802765,35435384
1994-10-05,201.250000,201.250000,201.250000,201.250000,56.521908,29388660
1994-10-06,203.250000,203.250000,203.250000,203.250000,57.083603,42481372
1994-10-07,207.750000,207.750000,207.750000,207.750000,58.347458,82654064
1994-10-10,209.250000,209.250000,209.250000,209.250000,58.768734,21893652
1994-10-11,210.250000,210.250000,210.250000,210.250000,59.049587,48900288
1994-10-12,210.250000,210.250000,210.250000,210.250000,59.049587,35286000
1994-10-13,211.500000,211.500000,211.500000,211.500000,59.400650,42846432
1994-10-14,211.250000,211.250000,211.250000,211.250000,59.330441,17186700
1994-10-17,210.750000,210.750000,210.750000,210.750000,59.190044,17220488
1994-10-18,207.000000,207.000000,207.000000,207.000000,58.136822,26599092
1994-10-19,203.750000,203.750000,203.750000,203.750000,57.224049,35070260
1994-10-20,201.500000,201.500000,201.500000,201.500000,56.592136,29058336
1994-10-21,204.000000,204.000000,204.000000,204.000000,57.294250,23084312
1994-10-24,205.250000,205.250000,205.250000,205.250000,57.645321,14070212
1994-10-25,205.500000,205.500000,205.500000,205.500000,57.715527,19176592
1994-10-26,206.750000,206.750000,206.750000,206.750000,58.066612,33415248
1994-10-27,207.750000,207.750000,207.750000,207.750000,58.347458,28889252
1994-10-28,214.250000,214.250000,214.250000,214.250000,60.173012,30729656
1994-10-31,217.500000,217.500000,217.500000,217.500000,61.085758,25440284
1994-11-01,213.000000,213.000000,213.000000,213.000000,59.821930,39563660
1994-11-02,211.750000,211.750000,211.750000,211.750000,59.470901,28906568
1994-11-03,214.750000,214.750000,214.750000,214.750000,60.313446,39483208
1994-11-04,213.750000,213.750000,213.750000,213.750000,60.032562,25279496
1994-11-07,208.000000,208.000000,208.000000,208.000000,59.109009,18426372
1994-11-08,208.250000,208.250000,208.250000,208.250000,59.180069,27655364
1994-11-09,212.000000,212.000000,212.000000,212.000000,60.245728,24202160
1994-11-10,211.250000,211.250000,211.250000,211.250000,60.032562,26168488
1994-11-11,207.250000,207.250000,207.250000,207.250000,58.895866,27437812
1994-11-14,209.250000,209.250000,209.250000,209.250000,59.464237,38160864
1994-11-15,213.750000,213.750000,213.750000,213.750000,60.743046,35851972
1994-11-16,213.750000,213.750000,213.750000,213.750000,60.743046,38834428
1994-11-17,213.500000,213.500000,213.500000,213.500000,60.671978,18674584
1994-11-18,212.750000,212.750000,212.750000,212.750000,60.458836,24790548
1994-11-21,211.250000,211.250000,211.250000,211.250000,60.032562,16875908
1994-11-22,206.500000,206.500000,206.500000,206.500000,58.682743,39443760
1994-11-23,205.250000,205.250000,205.250000,205.250000,58.327515,44801424
1994-11-24,207.750000,207.750000,207.750000,207.750000,59.037960,29544480
1994-11-25,208.500000,208.500000,208.500000,208.500000,59.251060,47054852
1994-11-28,209.250000,209.250000,209.250000,209.250000,59.464237,25148176
1994-11-29,211.250000,211.250000,211.250000,211.250000,60.032562,32789460
1994-11-30,212.250000,212.250000,212.250000,212.250000,60.316761,26783980
1994-12-01,210.000000,210.000000,210.000000,210.000000,59.677368,28639292
1994-12-02,208.500000,208.500000,208.500000,208.500000,59.251060,25236812
1994-12-05,207.000000,207.000000,207.000000,207.000000,58.824833,23720360
1994-12-06,205.250000,205.250000,205.250000,205.250000,58.327515,22263336
1994-12-07,203.500000,203.500000,203.500000,203.500000,57.830200,15639528
1994-12-08,203.500000,203.500000,203.500000,203.500000,57.830200,30139264
1994-12-09,201.250000,201.250000,201.250000,201.250000,57.190815,41898352
1994-12-12,200.750000,200.750000,200.750000,200.750000,57.048702,36046648
1994-12-13,201.750000,201.750000,201.750000,201.750000,57.332924,28113500
1994-12-14,206.250000,206.250000,206.250000,206.250000,58.611702,48083396
1994-12-15,207.250000,207.250000,207.250000,207.250000,58.895866,31830860
1994-12-16,210.750000,210.750000,210.750000,210.750000,59.890507,82184584
1994-12-19,212.500000,212.500000,212.500000,212.500000,60.387798,37956080
1994-12-20,213.500000,213.500000,213.500000,213.500000,60.671978,34671964
1994-12-21,214.750000,214.750000,214.750000,214.750000,61.027203,19105496
1994-12-22,216.000000,216.000000,216.000000,216.000000,61.382435,29323096
1994-12-23,215.000000,215.000000,215.000000,215.000000,61.098228,18738896
1994-12-26,215.000000,215.000000,215.000000,215.000000,61.098228,0
1994-12-27,215.000000,215.000000,215.000000,215.000000,61.098228,0
1994-12-28,215.500000,215.500000,215.500000,215.500000,61.240337,19069612
1994-12-29,213.500000,213.500000,213.500000,213.500000,60.671978,13455068
1994-12-30,212.750000,212.750000,212.750000,212.750000,60.458836,4144100
1995-01-02,212.750000,212.750000,212.750000,212.750000,60.458836,0
1995-01-03,212.750000,212.750000,212.750000,212.750000,60.458836,21793524
1995-01-04,211.250000,211.250000,211.250000,211.250000,60.032562,16895188
1995-01-05,212.250000,212.250000,212.250000,212.250000,60.316761,25581952
1995-01-06,215.500000,215.500000,215.500000,215.500000,61.240337,14468000
1995-01-09,213.000000,213.000000,213.000000,213.000000,60.529888,12170632
1995-01-10,212.500000,212.500000,212.500000,212.500000,60.387798,12064876
1995-01-11,207.250000,207.250000,207.250000,207.250000,58.895866,31613992
1995-01-12,207.500000,207.500000,207.500000,207.500000,58.966911,38500688
1995-01-13,208.500000,208.500000,208.500000,208.500000,59.251060,26503592
1995-01-16,211.250000,211.250000,211.250000,211.250000,60.032562,17038756
1995-01-17,212.250000,212.250000,212.250000,212.250000,60.316761,35040816
1995-01-18,210.250000,210.250000,210.250000,210.250000,59.748409,63560400
1995-01-19,209.500000,209.500000,209.500000,209.500000,59.535282,28858820
1995-01-20,206.750000,206.750000,206.750000,206.750000,58.753780,28441132
1995-01-23,204.000000,204.000000,204.000000,204.000000,57.972313,20952828
1995-01-24,204.750000,204.750000,204.750000,204.750000,58.185436,28948580
1995-01-25,205.000000,205.000000,205.000000,205.000000,58.256477,33637316
1995-01-26,205.750000,205.750000,205.750000,205.750000,58.469616,48607200
1995-01-27,206.500000,206.500000,206.500000,206.500000,58.682743,36984964
1995-01-30,204.750000,204.750000,204.750000,204.750000,58.185436,20236760
1995-01-31,204.750000,204.750000,204.750000,204.750000,58.185436,53831384
1995-02-01,205.500000,205.500000,205.500000,205.500000,58.398579,21451684
1995-02-02,209.250000,209.250000,209.250000,209.250000,59.464237,51027308
1995-02-03,210.750000,210.750000,210.750000,210.750000,59.890507,28127268
1995-02-06,209.250000,209.250000,209.250000,209.250000,59.464237,32736984
1995-02-07,209.500000,209.500000,209.500000,209.500000,59.535282,38019432
1995-02-08,209.750000,209.750000,209.750000,209.750000,59.606312,12797120
1995-02-09,210.750000,210.750000,210.750000,210.750000,59.890507,30197768
1995-02-10,212.750000,212.750000,212.750000,212.750000,60.458836,24208244
1995-02-13,213.000000,213.000000,213.000000,213.000000,60.529888,28381808
1995-02-14,209.500000,209.500000,209.500000,209.500000,59.535282,51615800
1995-02-15,208.750000,208.750000,208.750000,208.750000,59.322124,40127828
1995-02-16,206.000000,206.000000,206.000000,206.000000,58.540634,38066452
1995-02-17,206.750000,206.750000,206.750000,206.750000,58.753780,24710908
1995-02-20,205.000000,205.000000,205.000000,205.000000,59.114239,26232528
1995-02-21,205.500000,205.500000,205.500000,205.500000,59.258442,26121100
1995-02-22,205.250000,205.250000,205.250000,205.250000,59.186306,57874192
1995-02-23,205.750000,205.750000,205.750000,205.750000,59.330490,26918656
1995-02-24,202.000000,202.000000,202.000000,202.000000,58.249168,24459700
1995-02-27,201.000000,201.000000,201.000000,201.000000,57.960766,44213332
1995-02-28,198.000000,198.000000,198.000000,198.000000,57.095688,39816648
1995-03-01,199.500000,199.500000,199.500000,199.500000,57.528271,50032248
1995-03-02,197.250000,197.250000,197.250000,197.250000,56.879433,62257312
1995-03-03,199.750000,199.750000,199.750000,199.750000,57.600342,33515936
1995-03-06,198.250000,198.250000,198.250000,198.250000,57.167786,25819880
1995-03-07,199.000000,199.000000,199.000000,199.000000,57.384048,40528424
1995-03-08,198.000000,198.000000,198.000000,198.000000,57.095688,28375920
1995-03-09,198.750000,198.750000,198.750000,198.750000,57.311977,26622936
1995-03-10,201.750000,201.750000,201.750000,201.750000,58.177059,19612188
1995-03-13,201.000000,201.000000,201.000000,201.000000,57.960766,11302488
1995-03-14,202.750000,202.750000,202.750000,202.750000,58.465408,23212380
1995-03-15,201.750000,201.750000,201.750000,201.750000,58.177059,40166852
1995-03-16,205.750000,205.750000,205.750000,205.750000,59.330490,70768816
1995-03-17,205.000000,205.000000,205.000000,205.000000,59.114239,28028544
1995-03-20,208.750000,208.750000,208.750000,208.750000,60.195591,61008600
1995-03-21,210.500000,210.500000,210.500000,210.500000,60.700222,43608472
1995-03-22,210.500000,210.500000,210.500000,210.500000,60.700222,32042140
1995-03-23,212.000000,212.000000,212.000000,212.000000,61.132786,80531128
1995-03-24,213.000000,213.000000,213.000000,213.000000,61.421143,32996664
1995-03-27,213.000000,213.000000,213.000000,213.000000,61.421143,19224268
1995-03-28,213.000000,213.000000,213.000000,213.000000,61.421143,14276720
1995-03-29,214.750000,214.750000,214.750000,214.750000,61.925777,65275008
1995-03-30,217.750000,217.750000,217.750000,217.750000,62.790833,40997628
1995-03-31,214.500000,214.500000,214.500000,214.500000,61.853649,26002592
1995-04-03,215.000000,218.500000,213.875000,215.500000,62.142052,0
1995-04-04,215.625000,219.000000,215.000000,218.250000,62.935020,0
1995-04-05,217.188004,220.000000,211.750000,216.500000,62.430439,0
1995-04-06,216.500000,218.500000,213.500000,214.750000,61.925777,0
